timestamp,customer_no,location,month,weekday,hour,date,time
2019-09-04 09:15:00,267,drinks,9,2,9,2019-09-04,09:14:00
2019-09-04 09:16:00,267,checkout,9,2,9,2019-09-04,09:16:00
2019-09-04 09:04:00,268,fruit,9,2,9,2019-09-04,09:04:00
2019-09-04 09:05:00,268,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:06:00,268,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:07:00,268,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:08:00,268,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:09:00,268,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:10:00,268,checkout,9,2,9,2019-09-04,09:10:00
2019-09-04 09:04:00,269,drinks,9,2,9,2019-09-04,09:04:00
2019-09-04 09:05:00,269,drinks,9,2,9,2019-09-04,09:04:00
2019-09-04 09:06:00,269,drinks,9,2,9,2019-09-04,09:04:00
2019-09-04 09:07:00,269,spices,9,2,9,2019-09-04,09:07:00
2019-09-04 09:08:00,269,checkout,9,2,9,2019-09-04,09:08:00
2019-09-04 09:04:00,270,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:05:00,270,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:06:00,270,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:07:00,270,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:08:00,270,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:09:00,270,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:10:00,270,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:11:00,270,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:12:00,270,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:13:00,270,checkout,9,2,9,2019-09-04,09:13:00
2019-09-04 09:04:00,271,spices,9,2,9,2019-09-04,09:04:00
2019-09-04 09:05:00,271,spices,9,2,9,2019-09-04,09:04:00
2019-09-04 09:06:00,271,drinks,9,2,9,2019-09-04,09:06:00
2019-09-04 09:07:00,271,drinks,9,2,9,2019-09-04,09:06:00
2019-09-04 09:08:00,271,dairy,9,2,9,2019-09-04,09:08:00
2019-09-04 09:09:00,271,drinks,9,2,9,2019-09-04,09:09:00
2019-09-04 09:10:00,271,drinks,9,2,9,2019-09-04,09:09:00
2019-09-04 09:11:00,271,spices,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,271,drinks,9,2,9,2019-09-04,09:12:00
2019-09-04 09:13:00,271,spices,9,2,9,2019-09-04,09:13:00
2019-09-04 09:14:00,271,drinks,9,2,9,2019-09-04,09:14:00
2019-09-04 09:15:00,271,drinks,9,2,9,2019-09-04,09:14:00
2019-09-04 09:16:00,271,checkout,9,2,9,2019-09-04,09:16:00
2019-09-04 09:04:00,272,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:05:00,272,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:06:00,272,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:07:00,272,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:08:00,272,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:09:00,272,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:10:00,272,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:11:00,272,dairy,9,2,9,2019-09-04,09:04:00
2019-09-04 09:12:00,272,spices,9,2,9,2019-09-04,09:12:00
2019-09-04 09:13:00,272,spices,9,2,9,2019-09-04,09:12:00
2019-09-04 09:14:00,272,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:15:00,272,dairy,9,2,9,2019-09-04,09:15:00
2019-09-04 09:16:00,272,checkout,9,2,9,2019-09-04,09:16:00
2019-09-04 09:04:00,273,spices,9,2,9,2019-09-04,09:04:00
2019-09-04 09:05:00,273,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:06:00,273,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:07:00,273,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:08:00,273,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:09:00,273,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:10:00,273,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:11:00,273,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:12:00,273,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:13:00,273,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:14:00,273,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:15:00,273,spices,9,2,9,2019-09-04,09:15:00
2019-09-04 09:16:00,273,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:17:00,273,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:18:00,273,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:19:00,273,fruit,9,2,9,2019-09-04,09:19:00
2019-09-04 09:20:00,273,checkout,9,2,9,2019-09-04,09:20:00
2019-09-04 09:05:00,274,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:06:00,274,fruit,9,2,9,2019-09-04,09:06:00
2019-09-04 09:07:00,274,fruit,9,2,9,2019-09-04,09:06:00
2019-09-04 09:08:00,274,fruit,9,2,9,2019-09-04,09:06:00
2019-09-04 09:09:00,274,fruit,9,2,9,2019-09-04,09:06:00
2019-09-04 09:10:00,274,checkout,9,2,9,2019-09-04,09:10:00
2019-09-04 09:05:00,275,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:06:00,275,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:07:00,275,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:08:00,275,fruit,9,2,9,2019-09-04,09:07:00
2019-09-04 09:09:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:10:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:11:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:12:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:13:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:14:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:15:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:16:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:17:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:18:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:19:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:20:00,275,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:21:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:22:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:23:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:24:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:25:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:26:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:27:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:28:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:29:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:30:00,275,drinks,9,2,9,2019-09-04,09:21:00
2019-09-04 09:31:00,275,checkout,9,2,9,2019-09-04,09:31:00
2019-09-04 09:05:00,276,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:06:00,276,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:07:00,276,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:08:00,276,dairy,9,2,9,2019-09-04,09:05:00
2019-09-04 09:09:00,276,spices,9,2,9,2019-09-04,09:09:00
2019-09-04 09:10:00,276,spices,9,2,9,2019-09-04,09:09:00
2019-09-04 09:11:00,276,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,276,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:13:00,276,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:14:00,276,spices,9,2,9,2019-09-04,09:14:00
2019-09-04 09:15:00,276,dairy,9,2,9,2019-09-04,09:15:00
2019-09-04 09:16:00,276,dairy,9,2,9,2019-09-04,09:15:00
2019-09-04 09:17:00,276,dairy,9,2,9,2019-09-04,09:15:00
2019-09-04 09:18:00,276,dairy,9,2,9,2019-09-04,09:15:00
2019-09-04 09:19:00,276,checkout,9,2,9,2019-09-04,09:19:00
2019-09-04 09:06:00,277,fruit,9,2,9,2019-09-04,09:06:00
2019-09-04 09:07:00,277,fruit,9,2,9,2019-09-04,09:06:00
2019-09-04 09:08:00,277,fruit,9,2,9,2019-09-04,09:06:00
2019-09-04 09:09:00,277,drinks,9,2,9,2019-09-04,09:09:00
2019-09-04 09:10:00,277,spices,9,2,9,2019-09-04,09:10:00
2019-09-04 09:11:00,277,spices,9,2,9,2019-09-04,09:10:00
2019-09-04 09:12:00,277,spices,9,2,9,2019-09-04,09:10:00
2019-09-04 09:13:00,277,spices,9,2,9,2019-09-04,09:10:00
2019-09-04 09:14:00,277,dairy,9,2,9,2019-09-04,09:14:00
2019-09-04 09:15:00,277,dairy,9,2,9,2019-09-04,09:14:00
2019-09-04 09:16:00,277,checkout,9,2,9,2019-09-04,09:16:00
2019-09-04 09:06:00,278,drinks,9,2,9,2019-09-04,09:06:00
2019-09-04 09:07:00,278,drinks,9,2,9,2019-09-04,09:06:00
2019-09-04 09:08:00,278,checkout,9,2,9,2019-09-04,09:08:00
2019-09-04 09:06:00,279,dairy,9,2,9,2019-09-04,09:06:00
2019-09-04 09:07:00,279,dairy,9,2,9,2019-09-04,09:06:00
2019-09-04 09:08:00,279,dairy,9,2,9,2019-09-04,09:06:00
2019-09-04 09:09:00,279,dairy,9,2,9,2019-09-04,09:06:00
2019-09-04 09:10:00,279,dairy,9,2,9,2019-09-04,09:06:00
2019-09-04 09:11:00,279,spices,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,279,spices,9,2,9,2019-09-04,09:11:00
2019-09-04 09:13:00,279,drinks,9,2,9,2019-09-04,09:13:00
2019-09-04 09:14:00,279,checkout,9,2,9,2019-09-04,09:14:00
2019-09-04 09:06:00,280,dairy,9,2,9,2019-09-04,09:06:00
2019-09-04 09:07:00,280,dairy,9,2,9,2019-09-04,09:06:00
2019-09-04 09:08:00,280,checkout,9,2,9,2019-09-04,09:08:00
2019-09-04 09:06:00,281,drinks,9,2,9,2019-09-04,09:06:00
2019-09-04 09:07:00,281,drinks,9,2,9,2019-09-04,09:06:00
2019-09-04 09:08:00,281,drinks,9,2,9,2019-09-04,09:06:00
2019-09-04 09:09:00,281,drinks,9,2,9,2019-09-04,09:06:00
2019-09-04 09:10:00,281,drinks,9,2,9,2019-09-04,09:06:00
2019-09-04 09:11:00,281,checkout,9,2,9,2019-09-04,09:11:00
2019-09-04 09:08:00,282,fruit,9,2,9,2019-09-04,09:08:00
2019-09-04 09:09:00,282,fruit,9,2,9,2019-09-04,09:08:00
2019-09-04 09:10:00,282,fruit,9,2,9,2019-09-04,09:08:00
2019-09-04 09:11:00,282,fruit,9,2,9,2019-09-04,09:08:00
2019-09-04 09:12:00,282,checkout,9,2,9,2019-09-04,09:12:00
2019-09-04 09:09:00,283,dairy,9,2,9,2019-09-04,09:09:00
2019-09-04 09:10:00,283,fruit,9,2,9,2019-09-04,09:10:00
2019-09-04 09:11:00,283,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,283,checkout,9,2,9,2019-09-04,09:12:00
2019-09-04 09:09:00,284,fruit,9,2,9,2019-09-04,09:09:00
2019-09-04 09:10:00,284,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:11:00,284,checkout,9,2,9,2019-09-04,09:11:00
2019-09-04 09:09:00,285,spices,9,2,9,2019-09-04,09:09:00
2019-09-04 09:10:00,285,spices,9,2,9,2019-09-04,09:09:00
2019-09-04 09:11:00,285,checkout,9,2,9,2019-09-04,09:11:00
2019-09-04 09:10:00,286,drinks,9,2,9,2019-09-04,09:10:00
2019-09-04 09:11:00,286,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,286,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:13:00,286,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:14:00,286,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:15:00,286,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:16:00,286,checkout,9,2,9,2019-09-04,09:16:00
2019-09-04 09:10:00,287,fruit,9,2,9,2019-09-04,09:10:00
2019-09-04 09:11:00,287,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,287,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:13:00,287,checkout,9,2,9,2019-09-04,09:13:00
2019-09-04 09:10:00,288,spices,9,2,9,2019-09-04,09:10:00
2019-09-04 09:11:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:13:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:14:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:15:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:16:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:17:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:18:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:19:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:20:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:21:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:22:00,288,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:23:00,288,fruit,9,2,9,2019-09-04,09:23:00
2019-09-04 09:24:00,288,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:25:00,288,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:26:00,288,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:27:00,288,spices,9,2,9,2019-09-04,09:27:00
2019-09-04 09:28:00,288,checkout,9,2,9,2019-09-04,09:28:00
2019-09-04 09:10:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:11:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:12:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:13:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:14:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:15:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:16:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:17:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:18:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:19:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:20:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:21:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:22:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:23:00,289,dairy,9,2,9,2019-09-04,09:10:00
2019-09-04 09:24:00,289,checkout,9,2,9,2019-09-04,09:24:00
2019-09-04 09:10:00,290,fruit,9,2,9,2019-09-04,09:10:00
2019-09-04 09:11:00,290,checkout,9,2,9,2019-09-04,09:11:00
2019-09-04 09:11:00,291,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,291,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:13:00,291,spices,9,2,9,2019-09-04,09:13:00
2019-09-04 09:14:00,291,spices,9,2,9,2019-09-04,09:13:00
2019-09-04 09:15:00,291,checkout,9,2,9,2019-09-04,09:15:00
2019-09-04 09:11:00,292,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,292,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:13:00,292,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:14:00,292,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:15:00,292,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:16:00,292,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:17:00,292,dairy,9,2,9,2019-09-04,09:17:00
2019-09-04 09:18:00,292,dairy,9,2,9,2019-09-04,09:17:00
2019-09-04 09:19:00,292,checkout,9,2,9,2019-09-04,09:19:00
2019-09-04 09:11:00,293,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,293,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:13:00,293,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:14:00,293,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:15:00,293,fruit,9,2,9,2019-09-04,09:11:00
2019-09-04 09:16:00,293,spices,9,2,9,2019-09-04,09:16:00
2019-09-04 09:17:00,293,dairy,9,2,9,2019-09-04,09:17:00
2019-09-04 09:18:00,293,dairy,9,2,9,2019-09-04,09:17:00
2019-09-04 09:19:00,293,checkout,9,2,9,2019-09-04,09:19:00
2019-09-04 09:11:00,294,spices,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,294,drinks,9,2,9,2019-09-04,09:12:00
2019-09-04 09:13:00,294,checkout,9,2,9,2019-09-04,09:13:00
2019-09-04 09:11:00,295,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:12:00,295,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:13:00,295,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:14:00,295,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:15:00,295,dairy,9,2,9,2019-09-04,09:11:00
2019-09-04 09:16:00,295,checkout,9,2,9,2019-09-04,09:16:00
2019-09-04 09:13:00,296,dairy,9,2,9,2019-09-04,09:13:00
2019-09-04 09:14:00,296,drinks,9,2,9,2019-09-04,09:14:00
2019-09-04 09:15:00,296,drinks,9,2,9,2019-09-04,09:14:00
2019-09-04 09:16:00,296,checkout,9,2,9,2019-09-04,09:16:00
2019-09-04 09:14:00,297,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:15:00,297,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:16:00,297,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:17:00,297,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:18:00,297,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:19:00,297,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:20:00,297,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:21:00,297,fruit,9,2,9,2019-09-04,09:14:00
2019-09-04 09:22:00,297,dairy,9,2,9,2019-09-04,09:22:00
2019-09-04 09:23:00,297,dairy,9,2,9,2019-09-04,09:22:00
2019-09-04 09:24:00,297,dairy,9,2,9,2019-09-04,09:22:00
2019-09-04 09:25:00,297,spices,9,2,9,2019-09-04,09:25:00
2019-09-04 09:26:00,297,spices,9,2,9,2019-09-04,09:25:00
2019-09-04 09:27:00,297,fruit,9,2,9,2019-09-04,09:27:00
2019-09-04 09:28:00,297,fruit,9,2,9,2019-09-04,09:27:00
2019-09-04 09:29:00,297,checkout,9,2,9,2019-09-04,09:29:00
2019-09-04 09:16:00,298,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:17:00,298,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:18:00,298,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:19:00,298,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:20:00,298,checkout,9,2,9,2019-09-04,09:20:00
2019-09-04 09:16:00,299,fruit,9,2,9,2019-09-04,09:16:00
2019-09-04 09:17:00,299,checkout,9,2,9,2019-09-04,09:17:00
2019-09-04 09:16:00,300,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:17:00,300,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:18:00,300,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:19:00,300,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:20:00,300,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:21:00,300,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:22:00,300,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:23:00,300,dairy,9,2,9,2019-09-04,09:16:00
2019-09-04 09:24:00,300,drinks,9,2,9,2019-09-04,09:24:00
2019-09-04 09:25:00,300,spices,9,2,9,2019-09-04,09:25:00
2019-09-04 09:26:00,300,checkout,9,2,9,2019-09-04,09:26:00
2019-09-04 09:19:00,301,spices,9,2,9,2019-09-04,09:19:00
2019-09-04 09:20:00,301,drinks,9,2,9,2019-09-04,09:20:00
2019-09-04 09:21:00,301,drinks,9,2,9,2019-09-04,09:20:00
2019-09-04 09:22:00,301,fruit,9,2,9,2019-09-04,09:22:00
2019-09-04 09:23:00,301,fruit,9,2,9,2019-09-04,09:22:00
2019-09-04 09:24:00,301,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:25:00,301,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:26:00,301,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:27:00,301,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:28:00,301,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:29:00,301,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:30:00,301,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:31:00,301,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:32:00,301,dairy,9,2,9,2019-09-04,09:24:00
2019-09-04 09:33:00,301,checkout,9,2,9,2019-09-04,09:33:00
2019-09-04 09:19:00,302,spices,9,2,9,2019-09-04,09:19:00
2019-09-04 09:20:00,302,checkout,9,2,9,2019-09-04,09:20:00
2019-09-04 09:19:00,303,spices,9,2,9,2019-09-04,09:19:00
2019-09-04 09:20:00,303,drinks,9,2,9,2019-09-04,09:20:00
2019-09-04 09:21:00,303,fruit,9,2,9,2019-09-04,09:21:00
2019-09-04 09:22:00,303,fruit,9,2,9,2019-09-04,09:21:00
2019-09-04 09:23:00,303,checkout,9,2,9,2019-09-04,09:23:00
2019-09-04 09:19:00,304,fruit,9,2,9,2019-09-04,09:19:00
2019-09-04 09:20:00,304,fruit,9,2,9,2019-09-04,09:19:00
2019-09-04 09:21:00,304,fruit,9,2,9,2019-09-04,09:19:00
2019-09-04 09:22:00,304,fruit,9,2,9,2019-09-04,09:19:00
2019-09-04 09:23:00,304,fruit,9,2,9,2019-09-04,09:19:00
2019-09-04 09:24:00,304,fruit,9,2,9,2019-09-04,09:19:00
2019-09-04 09:25:00,304,checkout,9,2,9,2019-09-04,09:25:00
2019-09-04 09:19:00,305,drinks,9,2,9,2019-09-04,09:19:00
2019-09-04 09:20:00,305,checkout,9,2,9,2019-09-04,09:20:00
2019-09-04 09:19:00,306,fruit,9,2,9,2019-09-04,09:19:00
2019-09-04 09:20:00,306,checkout,9,2,9,2019-09-04,09:20:00
2019-09-04 09:23:00,307,dairy,9,2,9,2019-09-04,09:23:00
2019-09-04 09:24:00,307,dairy,9,2,9,2019-09-04,09:23:00
2019-09-04 09:25:00,307,dairy,9,2,9,2019-09-04,09:23:00
2019-09-04 09:26:00,307,dairy,9,2,9,2019-09-04,09:23:00
2019-09-04 09:27:00,307,dairy,9,2,9,2019-09-04,09:23:00
2019-09-04 09:28:00,307,dairy,9,2,9,2019-09-04,09:23:00
2019-09-04 09:29:00,307,checkout,9,2,9,2019-09-04,09:29:00
2019-09-04 09:23:00,308,spices,9,2,9,2019-09-04,09:23:00
2019-09-04 09:24:00,308,spices,9,2,9,2019-09-04,09:23:00
2019-09-04 09:25:00,308,spices,9,2,9,2019-09-04,09:23:00
2019-09-04 09:26:00,308,dairy,9,2,9,2019-09-04,09:26:00
2019-09-04 09:27:00,308,fruit,9,2,9,2019-09-04,09:27:00
2019-09-04 09:28:00,308,checkout,9,2,9,2019-09-04,09:28:00
2019-09-04 09:23:00,309,drinks,9,2,9,2019-09-04,09:23:00
2019-09-04 09:24:00,309,drinks,9,2,9,2019-09-04,09:23:00
2019-09-04 09:25:00,309,fruit,9,2,9,2019-09-04,09:25:00
2019-09-04 09:26:00,309,drinks,9,2,9,2019-09-04,09:26:00
2019-09-04 09:27:00,309,fruit,9,2,9,2019-09-04,09:27:00
2019-09-04 09:28:00,309,drinks,9,2,9,2019-09-04,09:28:00
2019-09-04 09:29:00,309,checkout,9,2,9,2019-09-04,09:29:00
2019-09-04 09:24:00,310,fruit,9,2,9,2019-09-04,09:24:00
2019-09-04 09:25:00,310,fruit,9,2,9,2019-09-04,09:24:00
2019-09-04 09:26:00,310,fruit,9,2,9,2019-09-04,09:24:00
2019-09-04 09:27:00,310,fruit,9,2,9,2019-09-04,09:24:00
2019-09-04 09:28:00,310,fruit,9,2,9,2019-09-04,09:24:00
2019-09-04 09:29:00,310,fruit,9,2,9,2019-09-04,09:24:00
2019-09-04 09:30:00,310,fruit,9,2,9,2019-09-04,09:24:00
2019-09-04 09:31:00,310,fruit,9,2,9,2019-09-04,09:24:00
2019-09-04 09:32:00,310,fruit,9,2,9,2019-09-04,09:24:00
2019-09-04 09:33:00,310,checkout,9,2,9,2019-09-04,09:33:00
2019-09-04 09:24:00,311,drinks,9,2,9,2019-09-04,09:24:00
2019-09-04 09:25:00,311,drinks,9,2,9,2019-09-04,09:24:00
2019-09-04 09:26:00,311,checkout,9,2,9,2019-09-04,09:26:00
2019-09-04 09:25:00,312,fruit,9,2,9,2019-09-04,09:25:00
2019-09-04 09:26:00,312,fruit,9,2,9,2019-09-04,09:25:00
2019-09-04 09:27:00,312,fruit,9,2,9,2019-09-04,09:25:00
2019-09-04 09:28:00,312,fruit,9,2,9,2019-09-04,09:25:00
2019-09-04 09:29:00,312,fruit,9,2,9,2019-09-04,09:25:00
2019-09-04 09:30:00,312,fruit,9,2,9,2019-09-04,09:25:00
2019-09-04 09:31:00,312,checkout,9,2,9,2019-09-04,09:31:00
2019-09-04 09:25:00,313,fruit,9,2,9,2019-09-04,09:25:00
2019-09-04 09:26:00,313,fruit,9,2,9,2019-09-04,09:25:00
2019-09-04 09:27:00,313,spices,9,2,9,2019-09-04,09:27:00
2019-09-04 09:28:00,313,dairy,9,2,9,2019-09-04,09:28:00
2019-09-04 09:29:00,313,dairy,9,2,9,2019-09-04,09:28:00
2019-09-04 09:30:00,313,dairy,9,2,9,2019-09-04,09:28:00
2019-09-04 09:31:00,313,dairy,9,2,9,2019-09-04,09:28:00
2019-09-04 09:32:00,313,dairy,9,2,9,2019-09-04,09:28:00
2019-09-04 09:33:00,313,dairy,9,2,9,2019-09-04,09:28:00
2019-09-04 09:34:00,313,dairy,9,2,9,2019-09-04,09:28:00
2019-09-04 09:35:00,313,fruit,9,2,9,2019-09-04,09:35:00
2019-09-04 09:36:00,313,dairy,9,2,9,2019-09-04,09:36:00
2019-09-04 09:37:00,313,dairy,9,2,9,2019-09-04,09:36:00
2019-09-04 09:38:00,313,dairy,9,2,9,2019-09-04,09:36:00
2019-09-04 09:39:00,313,dairy,9,2,9,2019-09-04,09:36:00
2019-09-04 09:40:00,313,drinks,9,2,9,2019-09-04,09:40:00
