,customer_ID,event_no,time,duration,location,queue_no
5836,1198,3,18:41:00,2,checkout1,3
5837,1198,5,18:43:00,4,checkout1,2
5838,1198,8,18:47:00,5,checkout1,1
5839,1198,12,18:52:00,7,checkout1,0
5840,1198,13,18:59:00,1,exit,0
5841,1199,0,18:26:00,2,dairy,16
5842,1199,1,18:28:00,3,checkout1,2
5843,1199,2,18:31:00,4,checkout1,1
5844,1199,4,18:35:00,5,checkout1,0
5845,1199,5,18:40:00,1,exit,0
5846,1200,0,18:27:00,2,spices,15
5847,1200,1,18:29:00,2,fruit,10
5848,1200,2,18:31:00,1,checkout1,2
5849,1200,3,18:32:00,2,checkout1,1
5850,1200,5,18:34:00,4,checkout1,0
5851,1200,6,18:38:00,1,exit,0
5852,1201,0,18:27:00,1,dairy,15
5853,1201,1,18:28:00,1,fruit,9
5854,1201,2,18:29:00,4,spices,17
5855,1201,3,18:33:00,2,dairy,4
5856,1201,4,18:35:00,1,checkout3,2
5857,1201,5,18:36:00,9,checkout3,1
5858,1201,7,18:45:00,10,checkout3,0
5859,1201,8,18:55:00,1,exit,0
5860,1202,0,18:27:00,6,spices,5
5861,1202,1,18:33:00,1,fruit,7
5862,1202,2,18:34:00,1,checkout1,2
5863,1202,3,18:35:00,2,checkout1,1
5864,1202,5,18:37:00,3,checkout1,0
5865,1202,6,18:40:00,1,exit,0
5866,1203,0,18:27:00,2,fruit,15
5867,1203,1,18:29:00,1,checkout4,1
5868,1203,2,18:30:00,3,checkout4,0
5869,1203,3,18:33:00,1,exit,0
5870,1204,0,18:27:00,1,spices,14
5871,1204,1,18:28:00,3,checkout3,2
5872,1204,2,18:31:00,6,checkout3,1
5873,1204,4,18:37:00,7,checkout3,0
5874,1204,5,18:44:00,1,exit,0
5875,1205,0,18:27:00,2,spices,6
5876,1205,1,18:29:00,1,drinks,10
5877,1205,2,18:30:00,2,spices,11
5878,1205,3,18:32:00,1,checkout4,2
5879,1205,4,18:33:00,2,checkout4,1
5880,1205,6,18:35:00,4,checkout4,0
5881,1205,7,18:39:00,1,exit,0
5882,1206,0,18:28:00,1,spices,3
5883,1206,1,18:29:00,1,dairy,12
5884,1206,2,18:30:00,2,checkout0,1
5885,1206,3,18:32:00,4,checkout0,0
5886,1206,4,18:36:00,1,exit,0
5887,1207,0,18:28:00,1,spices,9
5888,1207,1,18:29:00,1,drinks,2
5889,1207,2,18:30:00,2,checkout4,2
5890,1207,3,18:32:00,3,checkout4,1
5891,1207,5,18:35:00,4,checkout4,0
5892,1207,6,18:39:00,1,exit,0
5893,1208,0,18:28:00,2,fruit,5
5894,1208,1,18:30:00,2,checkout0,2
5895,1208,2,18:32:00,4,checkout0,1
5896,1208,4,18:36:00,5,checkout0,0
5897,1208,5,18:41:00,1,exit,0
5898,1209,0,18:30:00,2,fruit,0
5899,1209,1,18:32:00,10,dairy,10
5900,1209,2,18:42:00,2,checkout0,5
5901,1209,3,18:44:00,3,checkout0,4
5902,1209,5,18:47:00,7,checkout0,3
5903,1209,8,18:54:00,8,checkout0,2
5904,1209,12,19:02:00,9,checkout0,1
5905,1209,17,19:11:00,10,checkout0,0
5906,1209,18,19:21:00,1,exit,0
5907,1210,0,18:30:00,1,fruit,16
5908,1210,1,18:31:00,1,checkout2,2
5909,1210,2,18:32:00,4,checkout2,1
5910,1210,4,18:36:00,6,checkout2,0
5911,1210,5,18:42:00,1,exit,0
5912,1211,0,18:30:00,4,dairy,13
5913,1211,1,18:34:00,1,spices,15
5914,1211,2,18:35:00,4,drinks,2
5915,1211,3,18:39:00,1,checkout4,4
5916,1211,4,18:40:00,2,checkout4,3
5917,1211,6,18:42:00,4,checkout4,2
5918,1211,9,18:46:00,5,checkout4,1
5919,1211,13,18:51:00,8,checkout4,0
5920,1211,14,18:59:00,1,exit,0
5921,1212,0,18:30:00,3,dairy,5
5922,1212,1,18:33:00,2,drinks,4
5923,1212,2,18:35:00,2,checkout2,2
5924,1212,3,18:37:00,4,checkout2,1
5925,1212,5,18:41:00,9,checkout2,0
5926,1212,6,18:50:00,1,exit,0
5927,1213,0,18:30:00,1,fruit,9
5928,1213,1,18:31:00,3,checkout3,2
5929,1213,2,18:34:00,4,checkout3,1
5930,1213,4,18:38:00,5,checkout3,0
5931,1213,5,18:43:00,1,exit,0
5932,1214,0,18:30:00,1,spices,1
5933,1214,1,18:31:00,6,dairy,1
5934,1214,2,18:37:00,1,spices,1
5935,1214,3,18:38:00,2,checkout0,3
5936,1214,4,18:40:00,4,checkout0,2
5937,1214,6,18:44:00,6,checkout0,1
5938,1214,9,18:50:00,7,checkout0,0
5939,1214,10,18:57:00,1,exit,0
5940,1215,0,18:31:00,1,fruit,19
5941,1215,1,18:32:00,3,checkout2,2
5942,1215,2,18:35:00,5,checkout2,1
5943,1215,4,18:40:00,7,checkout2,0
5944,1215,5,18:47:00,1,exit,0
5945,1216,0,18:31:00,4,fruit,9
5946,1216,1,18:35:00,2,spices,18
5947,1216,2,18:37:00,3,checkout1,3
5948,1216,3,18:40:00,4,checkout1,2
5949,1216,5,18:44:00,5,checkout1,1
5950,1216,8,18:49:00,7,checkout1,0
5951,1216,9,18:56:00,1,exit,0
5952,1217,0,18:31:00,3,drinks,3
5953,1217,1,18:34:00,1,checkout0,2
5954,1217,2,18:35:00,4,checkout0,1
5955,1217,4,18:39:00,6,checkout0,0
5956,1217,5,18:45:00,1,exit,0
5957,1218,0,18:32:00,5,dairy,16
5958,1218,1,18:37:00,3,drinks,13
5959,1218,2,18:40:00,2,checkout0,5
5960,1218,3,18:42:00,4,checkout0,4
5961,1218,5,18:46:00,5,checkout0,3
5962,1218,8,18:51:00,9,checkout0,2
5963,1218,12,19:00:00,10,checkout0,1
5964,1218,17,19:10:00,11,checkout0,0
5965,1218,18,19:21:00,1,exit,0
5966,1219,0,18:32:00,1,spices,12
5967,1219,1,18:33:00,3,dairy,9
5968,1219,2,18:36:00,1,spices,9
5969,1219,3,18:37:00,2,checkout2,3
5970,1219,4,18:39:00,7,checkout2,2
5971,1219,6,18:46:00,9,checkout2,1
5972,1219,9,18:55:00,10,checkout2,0
5973,1219,10,19:05:00,1,exit,0
5974,1220,0,18:32:00,3,fruit,15
5975,1220,1,18:35:00,15,spices,4
5976,1220,2,18:50:00,1,checkout2,3
5977,1220,3,18:51:00,3,checkout2,2
5978,1220,5,18:54:00,4,checkout2,1
5979,1220,8,18:58:00,8,checkout2,0
5980,1220,9,19:06:00,1,exit,0
5981,1221,0,18:32:00,4,fruit,8
5982,1221,1,18:36:00,2,dairy,4
5983,1221,2,18:38:00,1,drinks,11
5984,1221,3,18:39:00,2,fruit,6
5985,1221,4,18:41:00,1,checkout1,4
5986,1221,5,18:42:00,3,checkout1,3
5987,1221,7,18:45:00,4,checkout1,2
5988,1221,10,18:49:00,6,checkout1,1
5989,1221,14,18:55:00,7,checkout1,0
5990,1221,15,19:02:00,1,exit,0
5991,1222,0,18:32:00,1,drinks,10
5992,1222,1,18:33:00,1,checkout4,2
5993,1222,2,18:34:00,3,checkout4,1
5994,1222,4,18:37:00,4,checkout4,0
5995,1222,5,18:41:00,1,exit,0
5996,1223,0,18:32:00,1,fruit,4
5997,1223,1,18:33:00,2,spices,8
5998,1223,2,18:35:00,3,checkout0,3
5999,1223,3,18:38:00,5,checkout0,2
6000,1223,5,18:43:00,7,checkout0,1
6001,1223,8,18:50:00,9,checkout0,0
6002,1223,9,18:59:00,1,exit,0
6003,1224,0,18:33:00,1,fruit,16
6004,1224,1,18:34:00,1,checkout3,2
6005,1224,2,18:35:00,2,checkout3,1
6006,1224,4,18:37:00,10,checkout3,0
6007,1224,5,18:47:00,1,exit,0
6008,1225,0,18:33:00,1,drinks,12
6009,1225,1,18:34:00,1,checkout1,3
6010,1225,2,18:35:00,2,checkout1,2
6011,1225,4,18:37:00,3,checkout1,1
6012,1225,7,18:40:00,6,checkout1,0
6013,1225,8,18:46:00,1,exit,0
6014,1226,0,18:33:00,3,dairy,2
6015,1226,1,18:36:00,2,spices,15
6016,1226,2,18:38:00,1,checkout4,3
6017,1226,3,18:39:00,2,checkout4,2
6018,1226,5,18:41:00,3,checkout4,1
6019,1226,8,18:44:00,5,checkout4,0
6020,1226,9,18:49:00,1,exit,0
6021,1227,0,18:33:00,1,spices,2
6022,1227,1,18:34:00,1,fruit,18
6023,1227,2,18:35:00,3,dairy,7
6024,1227,3,18:38:00,2,checkout0,4
6025,1227,4,18:40:00,4,checkout0,3
6026,1227,6,18:44:00,6,checkout0,2
6027,1227,9,18:50:00,7,checkout0,1
6028,1227,13,18:57:00,11,checkout0,0
6029,1227,14,19:08:00,1,exit,0
6030,1228,0,18:33:00,1,dairy,7
6031,1228,1,18:34:00,1,spices,3
6032,1228,2,18:35:00,1,drinks,6
6033,1228,3,18:36:00,8,checkout3,2
6034,1228,4,18:44:00,9,checkout3,1
6035,1228,6,18:53:00,10,checkout3,0
6036,1228,7,19:03:00,1,exit,0
6037,1229,0,18:33:00,1,fruit,5
6038,1229,1,18:34:00,2,checkout4,3
6039,1229,2,18:36:00,3,checkout4,2
6040,1229,4,18:39:00,4,checkout4,1
6041,1229,7,18:43:00,5,checkout4,0
6042,1229,8,18:48:00,1,exit,0
6043,1230,0,18:34:00,2,fruit,2
6044,1230,1,18:36:00,1,checkout4,3
6045,1230,2,18:37:00,2,checkout4,2
6046,1230,4,18:39:00,3,checkout4,1
6047,1230,7,18:42:00,4,checkout4,0
6048,1230,8,18:46:00,1,exit,0
6049,1231,0,18:34:00,1,fruit,6
6050,1231,1,18:35:00,1,checkout1,3
6051,1231,2,18:36:00,2,checkout1,2
6052,1231,4,18:38:00,5,checkout1,1
6053,1231,7,18:43:00,6,checkout1,0
6054,1231,8,18:49:00,1,exit,0
6055,1232,0,18:34:00,1,drinks,14
6056,1232,1,18:35:00,2,checkout2,3
6057,1232,2,18:37:00,4,checkout2,2
6058,1232,4,18:41:00,9,checkout2,1
6059,1232,7,18:50:00,11,checkout2,0
6060,1232,8,19:01:00,1,exit,0
6061,1233,0,18:34:00,1,fruit,13
6062,1233,1,18:35:00,1,dairy,11
6063,1233,2,18:36:00,8,checkout3,3
6064,1233,3,18:44:00,9,checkout3,2
6065,1233,5,18:53:00,10,checkout3,1
6066,1233,8,19:03:00,12,checkout3,0
6067,1233,9,19:15:00,1,exit,0
6068,1234,0,18:34:00,4,fruit,3
6069,1234,1,18:38:00,9,dairy,13
6070,1234,2,18:47:00,1,spices,11
6071,1234,3,18:48:00,1,dairy,15
6072,1234,4,18:49:00,1,fruit,4
6073,1234,5,18:50:00,5,dairy,17
6074,1234,6,18:55:00,1,checkout0,2
6075,1234,7,18:56:00,5,checkout0,1
6076,1234,9,19:01:00,7,checkout0,0
6077,1234,10,19:08:00,1,exit,0
6078,1235,0,18:34:00,2,fruit,1
6079,1235,1,18:36:00,1,checkout1,3
6080,1235,2,18:37:00,4,checkout1,2
6081,1235,4,18:41:00,5,checkout1,1
6082,1235,7,18:46:00,6,checkout1,0
6083,1235,8,18:52:00,1,exit,0
6084,1236,0,18:35:00,1,dairy,6
6085,1236,1,18:36:00,1,spices,3
6086,1236,2,18:37:00,1,dairy,18
6087,1236,3,18:38:00,1,spices,18
6088,1236,4,18:39:00,2,drinks,3
6089,1236,5,18:41:00,2,checkout4,4
6090,1236,6,18:43:00,3,checkout4,3
6091,1236,8,18:46:00,6,checkout4,2
6092,1236,11,18:52:00,7,checkout4,1
6093,1236,15,18:59:00,8,checkout4,0
6094,1236,16,19:07:00,1,exit,0
6095,1237,0,18:37:00,1,spices,10
6096,1237,1,18:38:00,3,dairy,2
6097,1237,2,18:41:00,2,spices,3
6098,1237,3,18:43:00,4,dairy,17
6099,1237,4,18:47:00,3,fruit,18
6100,1237,5,18:50:00,1,dairy,19
6101,1237,6,18:51:00,2,checkout4,3
6102,1237,7,18:53:00,6,checkout4,2
6103,1237,9,18:59:00,8,checkout4,1
6104,1237,12,19:07:00,9,checkout4,0
6105,1237,13,19:16:00,1,exit,0
6106,1238,0,18:37:00,4,fruit,2
6107,1238,1,18:41:00,10,dairy,8
6108,1238,2,18:51:00,2,checkout2,3
6109,1238,3,18:53:00,3,checkout2,2
6110,1238,5,18:56:00,7,checkout2,1
6111,1238,8,19:03:00,8,checkout2,0
6112,1238,9,19:11:00,1,exit,0
6113,1239,0,18:38:00,1,dairy,0
6114,1239,1,18:39:00,5,checkout2,4
6115,1239,2,18:44:00,7,checkout2,3
6116,1239,4,18:51:00,8,checkout2,2
6117,1239,7,18:59:00,9,checkout2,1
6118,1239,11,19:08:00,10,checkout2,0
6119,1239,12,19:18:00,1,exit,0
6120,1240,0,18:38:00,5,fruit,13
6121,1240,1,18:43:00,6,dairy,5
6122,1240,2,18:49:00,2,checkout4,3
6123,1240,3,18:51:00,4,checkout4,2
6124,1240,5,18:55:00,8,checkout4,1
6125,1240,8,19:03:00,10,checkout4,0
6126,1240,9,19:13:00,1,exit,0
6127,1241,0,18:38:00,1,drinks,0
6128,1241,1,18:39:00,5,checkout3,4
6129,1241,2,18:44:00,6,checkout3,3
6130,1241,4,18:50:00,7,checkout3,2
6131,1241,7,18:57:00,9,checkout3,1
6132,1241,11,19:06:00,10,checkout3,0
6133,1241,12,19:16:00,1,exit,0
6134,1242,0,18:38:00,1,drinks,19
6135,1242,1,18:39:00,1,checkout1,4
6136,1242,2,18:40:00,2,checkout1,3
6137,1242,4,18:42:00,3,checkout1,2
6138,1242,7,18:45:00,5,checkout1,1
6139,1242,11,18:50:00,6,checkout1,0
6140,1242,12,18:56:00,1,exit,0
6141,1243,0,18:38:00,1,fruit,4
6142,1243,1,18:39:00,11,dairy,4
6143,1243,2,18:50:00,1,spices,9
6144,1243,3,18:51:00,6,drinks,17
6145,1243,4,18:57:00,1,spices,19
6146,1243,5,18:58:00,3,drinks,6
6147,1243,6,19:01:00,1,spices,10
6148,1243,7,19:02:00,4,dairy,10
6149,1243,8,19:06:00,4,checkout0,4
6150,1243,9,19:10:00,6,checkout0,3
6151,1243,11,19:16:00,7,checkout0,2
6152,1243,14,19:23:00,9,checkout0,1
6153,1243,18,19:32:00,16,checkout0,0
6154,1243,19,19:48:00,1,exit,0
6155,1244,0,18:39:00,1,drinks,12
6156,1244,1,18:40:00,4,checkout3,5
6157,1244,2,18:44:00,5,checkout3,4
6158,1244,4,18:49:00,6,checkout3,3
6159,1244,7,18:55:00,8,checkout3,2
6160,1244,11,19:03:00,9,checkout3,1
6161,1244,16,19:12:00,11,checkout3,0
6162,1244,17,19:23:00,1,exit,0
6163,1245,0,18:39:00,4,dairy,18
6164,1245,1,18:43:00,7,fruit,8
6165,1245,2,18:50:00,1,checkout0,4
6166,1245,3,18:51:00,2,checkout0,3
6167,1245,5,18:53:00,5,checkout0,2
6168,1245,8,18:58:00,6,checkout0,1
6169,1245,12,19:04:00,10,checkout0,0
6170,1245,13,19:14:00,1,exit,0
6171,1246,0,18:40:00,1,spices,11
6172,1246,1,18:41:00,1,checkout1,5
6173,1246,2,18:42:00,3,checkout1,4
6174,1246,4,18:45:00,4,checkout1,3
6175,1246,7,18:49:00,6,checkout1,2
6176,1246,11,18:55:00,7,checkout1,1
6177,1246,16,19:02:00,8,checkout1,0
6178,1246,17,19:10:00,1,exit,0
6179,1247,0,18:40:00,1,dairy,6
6180,1247,1,18:41:00,2,checkout4,5
6181,1247,2,18:43:00,3,checkout4,4
6182,1247,4,18:46:00,6,checkout4,3
6183,1247,7,18:52:00,7,checkout4,2
6184,1247,11,18:59:00,8,checkout4,1
6185,1247,16,19:07:00,10,checkout4,0
6186,1247,17,19:17:00,1,exit,0
6187,1248,0,18:40:00,1,dairy,12
6188,1248,1,18:41:00,3,drinks,2
6189,1248,2,18:44:00,2,spices,14
6190,1248,3,18:46:00,1,dairy,12
6191,1248,4,18:47:00,1,checkout2,4
6192,1248,5,18:48:00,2,checkout2,3
6193,1248,7,18:50:00,4,checkout2,2
6194,1248,10,18:54:00,6,checkout2,1
6195,1248,14,19:00:00,7,checkout2,0
6196,1248,15,19:07:00,1,exit,0
6197,1249,0,18:41:00,4,dairy,16
6198,1249,1,18:45:00,4,checkout0,4
6199,1249,2,18:49:00,5,checkout0,3
6200,1249,4,18:54:00,6,checkout0,2
6201,1249,7,19:00:00,7,checkout0,1
6202,1249,11,19:07:00,10,checkout0,0
6203,1249,12,19:17:00,1,exit,0
6204,1250,0,18:42:00,4,spices,17
6205,1250,1,18:46:00,2,checkout3,4
6206,1250,2,18:48:00,3,checkout3,3
6207,1250,4,18:51:00,5,checkout3,2
6208,1250,7,18:56:00,6,checkout3,1
6209,1250,11,19:02:00,7,checkout3,0
6210,1250,12,19:09:00,1,exit,0
6211,1251,0,18:42:00,11,drinks,12
6212,1251,1,18:53:00,1,spices,16
6213,1251,2,18:54:00,1,drinks,2
6214,1251,3,18:55:00,8,checkout1,2
6215,1251,4,19:03:00,9,checkout1,1
6216,1251,6,19:12:00,13,checkout1,0
6217,1251,7,19:25:00,1,exit,0
6218,1252,0,18:42:00,4,drinks,7
6219,1252,1,18:46:00,1,dairy,16
6220,1252,2,18:47:00,2,spices,12
6221,1252,3,18:49:00,2,dairy,14
6222,1252,4,18:51:00,1,checkout3,3
6223,1252,5,18:52:00,2,checkout3,2
6224,1252,7,18:54:00,4,checkout3,1
6225,1252,10,18:58:00,7,checkout3,0
6226,1252,11,19:05:00,1,exit,0
6227,1253,0,18:42:00,3,fruit,18
6228,1253,1,18:45:00,2,checkout1,4
6229,1253,2,18:47:00,3,checkout1,3
6230,1253,4,18:50:00,4,checkout1,2
6231,1253,7,18:54:00,7,checkout1,1
6232,1253,11,19:01:00,8,checkout1,0
6233,1253,12,19:09:00,1,exit,0
6234,1254,0,18:42:00,1,fruit,0
6235,1254,1,18:43:00,1,checkout4,5
6236,1254,2,18:44:00,4,checkout4,4
6237,1254,4,18:48:00,5,checkout4,3
6238,1254,7,18:53:00,6,checkout4,2
6239,1254,11,18:59:00,8,checkout4,1
6240,1254,16,19:07:00,10,checkout4,0
6241,1254,17,19:17:00,1,exit,0
6242,1255,0,18:42:00,2,dairy,0
6243,1255,1,18:44:00,2,checkout2,4
6244,1255,2,18:46:00,3,checkout2,3
6245,1255,4,18:49:00,4,checkout2,2
6246,1255,7,18:53:00,5,checkout2,1
6247,1255,11,18:58:00,7,checkout2,0
6248,1255,12,19:05:00,1,exit,0
6249,1256,0,18:43:00,1,spices,11
6250,1256,1,18:44:00,10,drinks,9
6251,1256,2,18:54:00,1,spices,14
6252,1256,3,18:55:00,3,drinks,9
6253,1256,4,18:58:00,1,checkout2,4
6254,1256,5,18:59:00,4,checkout2,3
6255,1256,7,19:03:00,5,checkout2,2
6256,1256,10,19:08:00,6,checkout2,1
6257,1256,14,19:14:00,8,checkout2,0
6258,1256,15,19:22:00,1,exit,0
6259,1257,0,18:43:00,2,spices,9
6260,1257,1,18:45:00,1,checkout3,4
6261,1257,2,18:46:00,3,checkout3,3
6262,1257,4,18:49:00,4,checkout3,2
6263,1257,7,18:53:00,6,checkout3,1
6264,1257,11,18:59:00,7,checkout3,0
6265,1257,12,19:06:00,1,exit,0
6266,1258,0,18:43:00,1,fruit,17
6267,1258,1,18:44:00,1,checkout1,4
6268,1258,2,18:45:00,3,checkout1,3
6269,1258,4,18:48:00,4,checkout1,2
6270,1258,7,18:52:00,5,checkout1,1
6271,1258,11,18:57:00,8,checkout1,0
6272,1258,12,19:05:00,1,exit,0
6273,1259,0,18:44:00,1,spices,12
6274,1259,1,18:45:00,2,checkout4,5
6275,1259,2,18:47:00,3,checkout4,4
6276,1259,4,18:50:00,4,checkout4,3
6277,1259,7,18:54:00,6,checkout4,2
6278,1259,11,19:00:00,8,checkout4,1
6279,1259,16,19:08:00,12,checkout4,0
6280,1259,17,19:20:00,1,exit,0
6281,1260,0,18:44:00,3,drinks,3
6282,1260,1,18:47:00,1,checkout1,4
6283,1260,2,18:48:00,2,checkout1,3
6284,1260,4,18:50:00,5,checkout1,2
6285,1260,7,18:55:00,6,checkout1,1
6286,1260,11,19:01:00,8,checkout1,0
6287,1260,12,19:09:00,1,exit,0
6288,1261,0,18:45:00,2,fruit,17
6289,1261,1,18:47:00,1,checkout3,5
6290,1261,2,18:48:00,2,checkout3,4
6291,1261,4,18:50:00,4,checkout3,3
6292,1261,7,18:54:00,5,checkout3,2
6293,1261,11,18:59:00,6,checkout3,1
6294,1261,16,19:05:00,8,checkout3,0
6295,1261,17,19:13:00,1,exit,0
6296,1262,0,18:45:00,2,dairy,10
6297,1262,1,18:47:00,1,checkout1,5
6298,1262,2,18:48:00,2,checkout1,4
6299,1262,4,18:50:00,5,checkout1,3
6300,1262,7,18:55:00,6,checkout1,2
6301,1262,11,19:01:00,8,checkout1,1
6302,1262,16,19:09:00,16,checkout1,0
6303,1262,17,19:25:00,1,exit,0
6304,1263,0,18:45:00,1,drinks,19
6305,1263,1,18:46:00,1,spices,2
6306,1263,2,18:47:00,4,drinks,10
6307,1263,3,18:51:00,1,checkout1,4
6308,1263,4,18:52:00,2,checkout1,3
6309,1263,6,18:54:00,4,checkout1,2
6310,1263,9,18:58:00,12,checkout1,1
6311,1263,13,19:10:00,13,checkout1,0
6312,1263,14,19:23:00,1,exit,0
6313,1264,0,18:45:00,3,drinks,1
6314,1264,1,18:48:00,5,fruit,13
6315,1264,2,18:53:00,2,checkout3,2
6316,1264,3,18:55:00,5,checkout3,1
6317,1264,5,19:00:00,6,checkout3,0
6318,1264,6,19:06:00,1,exit,0
6319,1265,0,18:45:00,2,drinks,15
6320,1265,1,18:47:00,2,fruit,0
6321,1265,2,18:49:00,2,dairy,18
6322,1265,3,18:51:00,2,drinks,4
6323,1265,4,18:53:00,7,fruit,0
6324,1265,5,19:00:00,2,spices,18
6325,1265,6,19:02:00,1,drinks,10
6326,1265,7,19:03:00,1,checkout2,3
6327,1265,8,19:04:00,3,checkout2,2
6328,1265,10,19:07:00,4,checkout2,1
6329,1265,13,19:11:00,7,checkout2,0
6330,1265,14,19:18:00,1,exit,0
6331,1266,0,18:45:00,6,drinks,4
6332,1266,1,18:51:00,3,fruit,2
6333,1266,2,18:54:00,1,drinks,10
6334,1266,3,18:55:00,1,fruit,2
6335,1266,4,18:56:00,4,checkout0,3
6336,1266,5,19:00:00,6,checkout0,2
6337,1266,7,19:06:00,10,checkout0,1
6338,1266,10,19:16:00,14,checkout0,0
6339,1266,11,19:30:00,1,exit,0
6340,1267,0,18:46:00,1,fruit,2
6341,1267,1,18:47:00,2,checkout0,5
6342,1267,2,18:49:00,3,checkout0,4
6343,1267,4,18:52:00,4,checkout0,3
6344,1267,7,18:56:00,5,checkout0,2
6345,1267,11,19:01:00,8,checkout0,1
6346,1267,16,19:09:00,9,checkout0,0
6347,1267,17,19:18:00,1,exit,0
6348,1268,0,18:47:00,4,drinks,2
6349,1268,1,18:51:00,2,checkout2,4
6350,1268,2,18:53:00,3,checkout2,3
6351,1268,4,18:56:00,7,checkout2,2
6352,1268,7,19:03:00,8,checkout2,1
6353,1268,11,19:11:00,11,checkout2,0
6354,1268,12,19:22:00,1,exit,0
6355,1269,0,18:47:00,1,fruit,11
6356,1269,1,18:48:00,1,dairy,13
6357,1269,2,18:49:00,3,drinks,16
6358,1269,3,18:52:00,9,fruit,9
6359,1269,4,19:01:00,3,checkout4,3
6360,1269,5,19:04:00,7,checkout4,2
6361,1269,7,19:11:00,9,checkout4,1
6362,1269,10,19:20:00,10,checkout4,0
6363,1269,11,19:30:00,1,exit,0
6364,1270,0,18:48:00,5,dairy,3
6365,1270,1,18:53:00,2,fruit,1
6366,1270,2,18:55:00,2,checkout4,3
6367,1270,3,18:57:00,4,checkout4,2
6368,1270,5,19:01:00,5,checkout4,1
6369,1270,8,19:06:00,6,checkout4,0
6370,1270,9,19:12:00,1,exit,0
6371,1271,0,18:50:00,5,dairy,10
6372,1271,1,18:55:00,8,checkout1,3
6373,1271,2,19:03:00,9,checkout1,2
6374,1271,4,19:12:00,13,checkout1,1
6375,1271,7,19:25:00,14,checkout1,0
6376,1271,8,19:39:00,1,exit,0
6377,1272,0,18:51:00,1,spices,0
6378,1272,1,18:52:00,3,dairy,13
6379,1272,2,18:55:00,2,drinks,4
6380,1272,3,18:57:00,1,spices,2
6381,1272,4,18:58:00,4,fruit,12
6382,1272,5,19:02:00,4,checkout0,3
6383,1272,6,19:06:00,8,checkout0,2
6384,1272,8,19:14:00,10,checkout0,1
6385,1272,11,19:24:00,11,checkout0,0
6386,1272,12,19:35:00,1,exit,0
6387,1273,0,18:51:00,2,drinks,5
6388,1273,1,18:53:00,2,checkout3,3
6389,1273,2,18:55:00,5,checkout3,2
6390,1273,4,19:00:00,6,checkout3,1
6391,1273,7,19:06:00,7,checkout3,0
6392,1273,8,19:13:00,1,exit,0
6393,1274,0,18:51:00,2,fruit,18
6394,1274,1,18:53:00,1,dairy,5
6395,1274,2,18:54:00,2,spices,6
6396,1274,3,18:56:00,4,drinks,10
6397,1274,4,19:00:00,1,checkout4,3
6398,1274,5,19:01:00,4,checkout4,2
6399,1274,7,19:05:00,8,checkout4,1
6400,1274,10,19:13:00,10,checkout4,0
6401,1274,11,19:23:00,1,exit,0
6402,1275,0,18:51:00,5,dairy,4
6403,1275,1,18:56:00,1,drinks,12
6404,1275,2,18:57:00,2,spices,17
6405,1275,3,18:59:00,3,dairy,2
6406,1275,4,19:02:00,6,drinks,2
6407,1275,5,19:08:00,2,checkout4,5
6408,1275,6,19:10:00,3,checkout4,4
6409,1275,8,19:13:00,4,checkout4,3
6410,1275,11,19:17:00,9,checkout4,2
6411,1275,15,19:26:00,10,checkout4,1
6412,1275,20,19:36:00,11,checkout4,0
6413,1275,21,19:47:00,1,exit,0
6414,1276,0,18:51:00,3,fruit,3
6415,1276,1,18:54:00,1,spices,1
6416,1276,2,18:55:00,4,dairy,16
6417,1276,3,18:59:00,1,fruit,10
6418,1276,4,19:00:00,1,drinks,3
6419,1276,5,19:01:00,1,checkout2,4
6420,1276,6,19:02:00,2,checkout2,3
6421,1276,8,19:04:00,3,checkout2,2
6422,1276,11,19:07:00,5,checkout2,1
6423,1276,15,19:12:00,6,checkout2,0
6424,1276,16,19:18:00,1,exit,0
6425,1277,0,18:52:00,3,spices,8
6426,1277,1,18:55:00,1,checkout0,3
6427,1277,2,18:56:00,5,checkout0,2
6428,1277,4,19:01:00,7,checkout0,1
6429,1277,7,19:08:00,11,checkout0,0
6430,1277,8,19:19:00,1,exit,0
6431,1278,0,18:53:00,4,fruit,11
6432,1278,1,18:57:00,3,dairy,4
6433,1278,2,19:00:00,3,drinks,8
6434,1278,3,19:03:00,1,checkout3,3
6435,1278,4,19:04:00,3,checkout3,2
6436,1278,6,19:07:00,4,checkout3,1
6437,1278,9,19:11:00,8,checkout3,0
6438,1278,10,19:19:00,1,exit,0
6439,1279,0,18:53:00,1,spices,15
6440,1279,1,18:54:00,2,dairy,15
6441,1279,2,18:56:00,1,spices,12
6442,1279,3,18:57:00,2,dairy,3
6443,1279,4,18:59:00,1,drinks,12
6444,1279,5,19:00:00,1,spices,1
6445,1279,6,19:01:00,9,drinks,0
6446,1279,7,19:10:00,1,checkout2,5
6447,1279,8,19:11:00,2,checkout2,4
6448,1279,10,19:13:00,4,checkout2,3
6449,1279,13,19:17:00,5,checkout2,2
6450,1279,17,19:22:00,7,checkout2,1
6451,1279,22,19:29:00,9,checkout2,0
6452,1279,23,19:38:00,1,exit,0
6453,1280,0,18:54:00,3,drinks,14
6454,1280,1,18:57:00,3,checkout0,4
6455,1280,2,19:00:00,5,checkout0,3
6456,1280,4,19:05:00,9,checkout0,2
6457,1280,7,19:14:00,13,checkout0,1
6458,1280,11,19:27:00,15,checkout0,0
6459,1280,12,19:42:00,1,exit,0
6460,1281,0,18:54:00,1,drinks,11
